46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,31,31,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,43
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,27,40,28,29,29,31,41,26,31,40,35,29,36,38,32,33,19,30,35,32,35,41,37,27,32,32,32,32,32,32,32,32,30,42,23,48,35,30,25,31,21,42,17,32,26,33,30,29,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,31,31,31,30,30,31,31,31,31,31,31,31,31,32,32,32,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,41
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,21,33,34,41,36,30,35,39,37,34,33,28,31,44,38,32,26,25,30,35,37,37,32,32,32,32,32,32,32,32,41,56,34,30,8,83,85,63,9,12,36,38,35,25,23,42,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,31,31,31,30,30,31,31,31,31,31,31,31,31,32,32,32,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,41
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,39,32,25,39,28,42,24,35,29,26,30,40,40,30,29,37,22,18,23,35,40,31,20,14,32,32,32,32,32,32,32,32,25,48,31,12,161,233,241,228,112,33,31,17,43,37,30,40,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,31,31,31,30,30,31,31,31,31,31,31,31,31,32,32,32,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,41
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,37,38,43,22,42,24,41,39,27,27,35,37,36,33,25,40,38,36,36,37,38,35,33,32,32,32,32,32,32,32,32,44,45,16,75,249,248,234,238,232,99,18,8,44,46,40,29,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,31,31,31,30,30,31,31,31,31,31,31,31,31,32,32,32,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,26,38,39,41,29,45,31,28,43,34,35,32,24,33,39,25,28,36,35,25,23,30,32,27,32,32,32,32,32,32,32,32,33,29,8,216,244,255,250,255,247,157,31,35,37,29,42,28,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,31,31,31,30,30,31,31,31,31,31,31,31,31,32,32,32,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,40,29,31,35,29,39,24,29,21,36,44,31,33,39,22,37,40,38,32,31,37,39,38,32,32,32,32,32,32,32,32,28,37,12,181,234,242,238,237,245,207,59,43,27,20,43,30,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,31,31,31,30,30,31,31,31,31,31,31,31,31,32,32,32,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,40,23,28,40,10,93,115,99,41,27,43,38,35,36,21,33,19,22,42,50,36,26,28,32,32,32,32,32,32,32,32,28,39,26,50,243,255,255,253,255,242,102,29,28,30,44,30,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,31,31,31,30,30,31,31,31,31,31,31,31,31,32,32,32,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,39
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,24,36,26,35,48,10,171,249,237,102,18,21,26,30,37,29,23,33,95,180,195,123,45,12,32,32,32,32,32,32,32,32,42,28,39,0,177,246,248,245,239,247,149,29,37,35,39,33,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,31,31,31,30,30,31,31,31,31,31,31,31,31,32,32,32,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,39
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,30,40,45,26,35,129,241,232,205,75,60,38,19,41,35,24,58,183,252,252,255,87,28,36,17,43,28,27,34,39,28,33,31,20,37,34,215,255,238,255,241,169,51,26,34,46,27,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,32,32,31,31,31,31,31,31,31,31,31,31,32,32,32,31,31,31,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,30,27,31,34,25,23,54,95,94,152,230,227,209,140,33,20,30,81,235,255,247,252,200,3,37,24,35,33,32,32,36,29,31,41,32,34,20,119,223,255,254,242,169,50,24,30,42,26,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,32,32,31,31,31,31,31,31,31,31,31,31,32,32,32,31,31,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,38,41,39,39,37,27,16,31,60,233,255,255,247,135,8,3,60,194,247,246,241,255,44,31,32,26,37,36,32,33,29,31,43,38,32,21,32,168,255,251,246,172,50,24,27,38,28,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,32,32,31,31,31,31,31,31,31,31,31,31,32,32,31,31,31,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,26,36,38,31,29,34,32,24,41,67,180,253,250,255,255,151,25,11,84,185,255,234,238,152,20,36,25,36,33,32,35,27,32,31,34,33,37,18,111,230,251,251,176,51,27,28,37,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,32,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,29,29,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,35,35,31,27,27,34,40,11,56,72,192,254,238,242,240,138,17,4,107,232,255,216,232,26,31,30,29,29,34,39,25,34,24,33,33,36,39,59,191,250,255,177,51,33,32,38,39,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,32,32,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,29,29,29,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,40,34,33,40,44,40,36,36,42,31,12,92,185,255,250,255,247,59,34,3,157,226,255,235,71,22,36,23,30,32,39,26,35,27,37,33,20,42,23,157,246,254,172,46,36,36,38,42,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,32,32,31,31,31,31,31,31,31,31,31,31,31,30,30,30,29,29,29,28,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,28,25,24,30,38,39,32,24,44,15,29,25,41,142,216,246,255,188,46,45,4,188,244,243,143,13,37,20,40,29,35,32,36,34,33,36,21,30,13,124,238,248,162,37,35,36,35,40,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,32,32,31,31,31,31,31,31,31,31,31,31,30,30,30,29,29,29,28,28,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,36,40,37,27,28,38,40,34,32,27,43,34,26,15,112,213,254,250,152,28,24,52,252,248,200,8,35,20,49,25,30,37,38,35,23,41,38,23,18,99,232,242,154,30,33,35,32,37,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,32,32,31,31,31,31,31,31,31,31,31,31,30,30,30,29,29,29,28,28,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,44,13,42,49,28,34,41,38,15,45,37,33,25,56,0,96,188,254,229,110,4,0,132,254,207,84,27,12,36,34,44,40,26,38,31,28,39,40,17,106,211,255,109,41,47,17,18,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,32,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,30,30,30,29,29,41
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,29,52,37,34,44,61,22,10,6,15,39,33,12,25,57,26,57,190,254,204,90,21,45,230,255,117,8,38,25,37,30,41,27,35,32,30,35,40,20,96,200,249,111,33,37,114,114,30,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,32,32,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,30,30,30,29,29,41
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,27,49,24,22,43,10,22,97,167,82,1,41,65,42,15,32,37,53,168,254,114,26,33,154,255,171,33,46,21,34,30,37,29,30,34,32,29,42,23,82,207,254,109,5,56,255,227,1,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,32,32,32,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,30,30,30,29,29,41
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,45,35,41,34,45,9,120,232,234,245,186,6,36,52,37,34,35,22,52,214,230,98,3,82,214,224,99,25,28,30,42,30,31,27,35,33,24,42,26,73,203,197,91,46,24,43,55,54,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,32,32,32,32,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,30,30,30,29,29,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,37,28,49,36,25,109,232,248,254,254,245,169,4,20,25,50,35,14,18,123,254,183,12,20,154,255,142,14,32,36,37,31,34,27,33,33,24,41,26,75,206,230,82,3,44,48,32,26,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,32,32,32,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,30,30,30,29,29,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,26,32,36,13,186,255,234,252,231,246,216,93,17,70,3,37,37,23,0,182,250,57,11,117,252,158,36,29,45,24,37,37,30,31,32,29,38,23,90,197,200,46,69,167,140,75,37,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,33,32,32,32,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,30,30,30,29,29,40
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,45,30,35,38,85,222,238,255,236,255,234,251,173,63,45,24,51,14,45,31,71,250,202,2,78,214,202,70,29,36,35,33,39,35,28,30,35,36,20,108,243,177,24,186,255,231,129,17,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,33,32,32,32,31,31,31,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,30,30,30,29,29,39
46,31,31,36,32,33,37,32,34,34,34,34,34,34,34,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,27,18,40,7,172,247,218,252,249,229,255,242,251,105,31,25,18,53,20,33,7,177,254,59,38,176,255,90,35,19,62,24,40,38,25,28,39,34,17,120,247,149,0,214,241,255,178,2,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,32,32,32,31,31,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,30,30,30,29,29,39
44,30,30,35,31,32,36,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,33,33,33,34,34,34,35,34,34,34,34,34,34,34,34,34,33,24,44,187,248,248,255,250,255,231,255,245,231,48,23,36,29,25,30,35,1,254,176,5,155,242,147,25,39,34,33,46,30,43,54,34,32,29,137,249,140,0,217,234,235,107,25,32,25,31,49,47,28,26,37,23,36,41,34,32,38,39,31,33,46,31,28,35,31,32,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
44,30,30,35,31,32,36,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,33,33,33,34,34,34,35,34,34,34,34,34,34,34,34,29,28,26,84,220,249,244,250,255,240,252,231,245,255,180,0,32,21,39,30,35,21,105,249,62,60,233,156,31,30,57,41,25,52,35,18,33,26,23,182,243,101,6,234,255,217,41,36,57,43,27,9,19,42,34,22,46,34,24,24,28,25,16,9,1,11,4,1,19,36,36,48,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
44,30,30,35,31,32,36,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,33,33,33,34,34,34,35,34,34,34,34,34,34,34,34,31,27,29,128,251,248,245,247,254,232,255,239,247,234,253,76,1,36,45,24,31,32,30,245,210,0,182,221,70,14,33,40,41,38,32,31,38,37,49,168,204,75,92,242,244,173,23,30,26,22,46,39,31,34,24,44,18,25,38,42,39,59,119,181,172,213,239,185,114,42,2,57,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
44,30,30,35,31,32,36,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,33,33,33,34,34,34,35,34,34,34,34,34,34,34,34,37,32,33,153,255,245,253,248,244,249,246,255,255,236,255,235,44,23,44,24,34,27,42,156,218,61,156,250,53,19,37,35,34,22,33,35,18,19,88,227,176,17,205,249,228,36,39,43,28,26,42,16,23,57,35,27,39,38,64,126,195,236,248,247,254,233,242,242,245,171,41,32,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
44,30,30,35,31,32,36,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,33,33,33,34,34,34,35,34,34,34,34,34,34,34,34,34,36,47,170,249,246,255,244,255,252,241,241,237,248,232,250,175,18,27,33,49,24,21,80,228,165,108,242,104,30,29,13,42,47,32,30,55,34,90,249,136,101,248,241,117,10,42,39,39,23,37,32,22,21,23,59,102,159,222,250,250,248,254,254,253,241,254,250,254,205,75,39,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
44,30,30,35,31,32,36,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,32,33,33,33,34,34,34,35,34,34,34,34,34,34,34,34,27,32,68,191,247,253,254,238,255,183,235,255,251,255,243,251,243,115,7,32,54,25,26,36,183,191,73,201,157,5,10,16,7,1,7,15,27,32,129,249,170,246,227,145,4,51,42,31,24,29,38,40,26,36,104,177,234,251,254,246,239,246,250,245,235,242,250,228,247,244,120,11,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40
